order_id,id_,product_id,fecha_pedido,cantidad,precio_unitario,descuento,importe_total,metodo_pago,envio_gratis,calificacion,devuelto,canal,hoja_origen,categoria_producto,nombre_producto,marca,costo_unitario,precio_lista,peso_kg,proveedor,stock_disponible,fecha_lanzamiento,rating_promedio_producto,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes
30667,9688f84a-333d-497b-adcb-037cef4c809f,P0088,14-noviembre-2024,5,"32,28",0.0,"161,39",Tarjeta de debito,0,4.0,NO,Web,2024,Libros,Poesia Lumen Basic,Lumen,"14,28","22,58",11.79,Norte Logistica,214,4-diciembre-2019,2.82,23.0,casado,bachillerato,48830,1.0,0.0,12-octubre-2019,Granada,Sur,43.113,-6.143,Recurrente,8
30668,7ab87336-b4ed-4265-982d-6bc0c38781ef,P0059,13-enero-2024,3,"117,91",0.0,"353,73",contrareembolso,0,5.0,no,Web,2024,Deporte,Mancuernas Nova Pro,Nova,"34,03","51,28",8.43,Norte Logistica,25,30-abril-2024,3.54,45.0,Casado,grado universitario,48902,1.0,0.0,2-abril-2019,Madrid,Centro,36.175,-3.51,Nuevo,10
30669,c782a397-e4d6-42e2-ac96-21356186857b,P0045,12-mayo-2024,2,"138,27",0.15,"235,06",PAYPAL,1,5.0,no,Tienda fisica,2024,Ropa,Chaqueta Norte&Co Max,Norte&Co,"26,67","38,64",3.97,Distribuidora Iberia,321,16-junio-2019,4.69,51.0,casado,bachillerato,38327,0.0,0.0,15-febrero-2022,Murcia,Sur,40.513,0.059,Nuevo,5
30670,8300390c-709f-4567-b696-87c48972ed37,P0015,16-julio-2024,1,"11,93",0.2,"9,54",tarjeta de debito,0,,no,Marketplace,2024,Electronica,Smartwatch Urbanix Max,Urbanix,"60,02","109,39",11.24,Norte Logistica,311,15-septiembre-2019,4.12,37.0,Casado,bachillerato,45290,1.0,1.0,26-febrero-2022,Vigo,Norte,36.714,-1.432,VIP,5
30671,f0f8bc92-3ce8-45ba-91c8-1dac0ef75575,P0068,25-marzo-2024,2,"39,51",0.05,"75,07",Tarjeta de debito,1,5.0,no,Web,2024,Deporte,Raqueta Vantia Pro,Vantia,"39,61","84,55",6.08,Distribuidora Iberia,415,5-septiembre-2023,3.36,67.0,Casado,master,43735,0.0,0.0,25-agosto-2022,Malaga,Sur,43.182,2.217,Corporativo,12
30672,108a033c-a07f-41ef-b7d0-6139033a90bc,P0057,19-diciembre-2024,4,"51,85",0.0,"207,39",,1,3.0,no,App movil,2024,Deporte,Balon Kore Max,Kore,"13,36","26,72",9.0,Global Supply SL,460,12-diciembre-2020,3.49,,CASADO,grado universitario,21918,0.0,0.0,19-diciembre-2021,Barcelona,Este,36.287,-4.456,Recurrente,6
30673,0be8dff9-30e7-4497-b94d-eda16cebe40b,P0050,4-enero-2024,1,"56,83",0.15,"48,31",Tarjeta de debito,0,4.0,no,App movil,2024,Ropa,Vestido Lumen Pro,Lumen,"44,64","72,23",0.69,Comercial Atlas,335,26-mayo-2022,4.72,26.0,soltero,grado universitario,71065,1.0,0.0,29-abril-2021,Sevilla,Sur,42.368,-8.543,Recurrente,8
30674,41fac373-24e8-4746-8ae1-0538759ff992,P0007,11-abril-2024,4,"43,68",0.15,"148,50",transferencia,0,4.0,NO,Web,2024,Electronica,Portatil Kore Basic,Kore,"52,09","83,96",1.32,Norte Logistica,85,20-julio-2020,4.39,45.0,divorciado,master,64332,0.0,1.0,31-enero-2021,Granada,Sur,38.117,2.864,VIP,7
30675,7cdf477a-ae8d-4cbc-8ec3-a6c75319c02d,P0012,30-abril-2024,1,"39,17",0.1,"35,25",TARJETA DE CREDITO,0,5.0,no,Tienda fisica,2024,Electronica,Tablet Nova Max,Nova,"52,99","69,30",9.28,Global Supply SL,88,6-junio-2019,3.92,45.0,,basico,18092,0.0,1.0,12-febrero-2020,Zaragoza,Centro,42.923,2.099,Nuevo,7
30676,dd54b3a2-6165-4be4-886b-959122e0262b,P0008,20-diciembre-2024,2,"75,38",0.0,"150,77",Tarjeta de debito,1,4.0,NO,Web,2024,Electronica,Portatil Urbanix Pro,Urbanix,"62,95","135,18",7.21,Global Supply SL,380,1-noviembre-2019,4.21,34.0,Casado,master,65649,0.0,1.0,4-octubre-2018,Madrid,Centro,40.493,-5.699,Recurrente,7
30677,a29b6e7c-8ff2-4e59-b3fa-ff76dc457271,P0056,10-enero-2024,1,"23,23",0.1,"20,90",transferencia,0,5.0,NO,Web,2024,Deporte,Balon Zentra Pro,Zentra,"13,50","18,87",4.89,Global Supply SL,381,24-diciembre-2023,,45.0,Casado,doctorado,56149,0.0,1.0,12-enero-2021,Madrid,Centro,38.051,-2.463,Nuevo,10
30678,25042487-1d0d-4ec6-8fab-34d65fb27b1a,P0040,27-enero-2024,3,"24,42",0.1,"65,93",tarjeta de credito,0,5.0,no,Web,2024,Ropa,Pantalon Prisma Basic,Prisma,"18,35","39,46",1.89,Distribuidora Iberia,5,12-mayo-2019,4.36,33.0,SOLTERO,grado universitario,26827,1.0,1.0,3-junio-2019,Barcelona,Este,40.2,-0.157,Nuevo,12
30679,6a22a5cc-bb13-44d8-9a40-64010e76f10d,P0081,18-febrero-2024,3,"125,04",0.05,"356,37",TARJETA DE CREDITO,0,3.0,NO,App movil,2024,Libros,Ensayo Norte&Co Max,Norte&Co,"79,32","110,99",2.28,Global Supply SL,339,23-agosto-2019,2.63,29.0,Soltero,master,52682,0.0,0.0,22-marzo-2022,Vigo,Norte,37.997,-0.071,Nuevo,4
30680,b3fa3d76-cb1f-4371-932a-8cb747b735b3,P0036,19-diciembre-2024,1,"24,78",0.05,"23,54",TARJETA DE CREDITO,0,,no,Tienda fisica,2024,Hogar,Estanteria Norte&Co Max,Norte&Co,"14,61","31,58",7.15,Norte Logistica,409,9-enero-2019,4.82,18.0,SOLTERO,bachillerato,36226,0.0,0.0,28-noviembre-2022,Zaragoza,Centro,38.436,-8.029,Nuevo,4
30681,e28d3dba-d81f-4e21-aefb-12cc708cd743,P0064,26-enero-2024,1,"48,07",0.15,"40,86",tarjeta de credito,0,5.0,no,Web,2024,Deporte,Esterilla Zentra Basic,Zentra,"17,00","36,49",9.93,Norte Logistica,240,3-enero-2022,4.31,42.0,SOLTERO,doctorado,38366,0.0,0.0,12-febrero-2019,Vigo,Norte,36.719,0.791,VIP,7
30682,ba8983c6-cab3-4a3f-80c1-0539700f4646,P0053,24-julio-2024,2,"55,67",0.05,"105,77",Tarjeta de credito,0,,no,App movil,2024,Ropa,Gorra Nova Pro,Nova,"36,14","49,45",10.77,Norte Logistica,352,29-mayo-2019,3.06,28.0,CASADO,grado universitario,43557,1.0,0.0,27-octubre-2019,Sevilla,Sur,36.193,-6.652,Corporativo,11
30683,7016b6cd-ad8f-4780-a23d-b039502f84b5,P0063,6-mayo-2024,2,"24,73",0.0,"49,47",tarjeta de credito,0,5.0,NO,Marketplace,2024,Deporte,Bicicleta Zentra Max,Zentra,"34,26","72,84",10.01,Comercial Atlas,285,6-marzo-2021,4.84,25.0,Soltero,master,53185,1.0,1.0,18-abril-2020,Malaga,Sur,40.903,-1.165,Recurrente,9
30684,cff63066-e85b-44b2-8b39-0eae831c4094,P0004,17-diciembre-2024,2,"49,33",0.0,"98,65",contrareembolso,0,,NO,App movil,2024,Electronica,Smartphone Norte&Co Basic,Norte&Co,"60,57","95,49",3.6,Comercial Atlas,303,23-enero-2019,2.94,40.0,Soltero,master,52124,0.0,0.0,14-septiembre-2018,Valencia,Este,37.71,3.175,Nuevo,10
30685,589e6174-28c8-4d5c-b5e2-ca5793f0a6a3,P0071,4-mayo-2024,2,"11,84",0.0,"23,68",PAYPAL,1,5.0,NO,App movil,2024,Deporte,Casco Lumen Pro,Lumen,"5,24","9,70",5.45,Global Supply SL,409,3-julio-2019,3.42,50.0,divorciado,master,35208,1.0,1.0,7-mayo-2018,Bilbao,Norte,42.182,0.238,Corporativo,9
30686,61685ade-a021-4e7c-ac7e-1391ee9a3857,P0068,26-octubre-2024,3,"43,29",0.0,"129,88",tarjeta de debito,0,3.0,no,Web,2024,Deporte,Raqueta Vantia Pro,Vantia,"39,61","84,55",6.08,Distribuidora Iberia,415,5-septiembre-2023,3.36,43.0,divorciado,grado universitario,32982,1.0,1.0,11-febrero-2020,Bilbao,Norte,36.475,-2.78,Recurrente,5
30687,8c67101c-53ea-44a8-9551-d6dc2ce540b5,P0012,18-octubre-2024,1,"47,52",0.05,"45,14",tarjeta de debito,1,4.0,si,Tienda fisica,2024,Electronica,Tablet Nova Max,Nova,"52,99","69,30",9.28,Global Supply SL,88,6-junio-2019,3.92,44.0,Divorciado,master,41737,1.0,1.0,8-junio-2019,Madrid,Centro,40.661,-7.767,Recurrente,6
30688,3c4dd8b0-ba11-48b1-8e36-adb81df5c1c9,P0014,12-abril-2024,4,"32,21",0.05,"122,40",TARJETA DE CREDITO,1,5.0,NO,App movil,2024,Electronica,Smartwatch Vantia Pro,Vantia,"18,35","31,07",3.39,Comercial Atlas,197,12-diciembre-2023,4.49,57.0,CASADO,grado universitario,48243,1.0,1.0,29-septiembre-2021,Sevilla,Sur,41.839,-4.54,VIP,12
30689,ca1eabdf-eb61-4a22-8c65-16d709eb3937,P0038,27-octubre-2024,4,"63,78",0.1,"229,60",tarjeta de credito,1,,NO,Web,2024,Ropa,Camiseta Vantia Pro,Vantia,"22,67","42,57",6.42,Distribuidora Iberia,368,2-noviembre-2023,3.54,55.0,casado,master,30876,0.0,1.0,27-mayo-2022,Granada,Sur,39.453,-5.325,VIP,15
30690,e57247d7-2cbe-4ca6-8931-64e592d13939,P0056,13-julio-2024,1,"60,42",0.05,"57,40",Tarjeta de debito,1,2.0,no,App movil,2024,Deporte,Balon Zentra Pro,Zentra,"13,50","18,87",4.89,Global Supply SL,381,24-diciembre-2023,,33.0,Soltero,grado universitario,36972,1.0,1.0,13-diciembre-2018,Madrid,Centro,42.24,-4.568,VIP,6
30691,5c3e5ac5-715e-450d-adbe-45392d5947ab,P0002,4-octubre-2024,1,"56,65",0.1,"50,98",Tarjeta de debito,0,2.0,si,Web,2024,Electronica,Auriculares Urbanix Pro,Urbanix,"47,97","77,93",11.86,Global Supply SL,392,8-marzo-2019,3.29,43.0,soltero,bachillerato,33829,1.0,0.0,30-noviembre-2020,Bilbao,Norte,38.74,-5.376,Recurrente,12
30692,2c2189be-0ab4-4453-804b-d04c35198ac5,P0065,5-diciembre-2024,1,"22,79",0.05,"21,65",TARJETA DE CREDITO,0,4.0,no,Tienda fisica,2024,Deporte,Esterilla Zentra Pro,Zentra,"34,32","67,55",0.3,Norte Logistica,213,10-septiembre-2022,3.31,41.0,Casado,basico,39599,1.0,1.0,14-noviembre-2018,Barcelona,Este,42.285,-2.154,Recurrente,12
30693,5f7319a4-2782-48ee-943d-dc5ca31f55c5,P0005,20-enero-2024,2,"41,39",0.2,"66,23",Transferencia,0,3.0,NO,Tienda fisica,2024,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,64.0,CASADO,bachillerato,34389,0.0,1.0,20-julio-2022,Malaga,Sur,41.563,1.171,Nuevo,6
30694,4b9eeb8b-7b27-4333-a6d8-a30ccd8871c7,P0040,17-enero-2024,1,"66,92",0.15,"56,88",Tarjeta de debito,0,4.0,NO,Tienda fisica,2024,Ropa,Pantalon Prisma Basic,Prisma,"18,35","39,46",1.89,Distribuidora Iberia,5,12-mayo-2019,4.36,45.0,Soltero,grado universitario,30856,1.0,1.0,17-agosto-2018,Zaragoza,Centro,40.428,1.688,Nuevo,13
30695,6b74f172-4689-4c55-94f3-c78323315bb2,P0005,10-julio-2024,1,"128,41",0.0,"128,41",Tarjeta de credito,0,4.0,NO,Tienda fisica,2024,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,30.0,CASADO,grado universitario,26660,1.0,0.0,19-junio-2019,Valencia,Este,37.824,3.154,Nuevo,13
30696,71692262-bc0d-4865-99db-f340ced84f52,P0003,30-julio-2024,2,"36,26",0.2,"58,02",paypal,1,4.0,no,App movil,2024,Electronica,Auriculares Nova Max,Nova,"49,49","98,89",8.54,Global Supply SL,317,16-junio-2023,4.18,53.0,casado,bachillerato,62416,0.0,0.0,13-mayo-2021,Murcia,Sur,39.998,-5.409,Recurrente,6
30697,e63ca664-ecfb-4aab-ad61-248045a0143e,P0015,26-febrero-2024,4,"118,36",0.1,"426,08",PAYPAL,0,4.0,no,Tienda fisica,2024,Electronica,Smartwatch Urbanix Max,Urbanix,"60,02","109,39",11.24,Norte Logistica,311,15-septiembre-2019,4.12,49.0,CASADO,bachillerato,61575,0.0,0.0,17-marzo-2019,Sevilla,Sur,40.018,-3.605,VIP,6
30698,f564fb36-5ccb-493b-bf46-b4c69c18905f,P0012,23-agosto-2024,2,"34,59",0.2,"55,34",tarjeta de debito,0,5.0,no,Web,2024,Electronica,Tablet Nova Max,Nova,"52,99","69,30",9.28,Global Supply SL,88,6-junio-2019,3.92,43.0,Casado,grado universitario,23118,1.0,0.0,29-noviembre-2022,Granada,Sur,41.375,-1.193,VIP,11
30699,e476e3f4-1f4d-4e2f-b184-fb5c4913f61a,P0022,3-noviembre-2024,2,"35,77",0.0,"71,53",transferencia,0,4.0,no,Tienda fisica,2024,Hogar,Cafetera Norte&Co Basic,Norte&Co,"21,12","35,46",0.92,Comercial Atlas,399,3-diciembre-2020,4.98,44.0,Casado,bachillerato,38160,0.0,1.0,4-marzo-2021,Vigo,Norte,37.869,-6.502,Recurrente,9
30700,32f78982-7100-481c-993a-7f7a8ccbfbc2,P0005,23-febrero-2024,1,"18,96",0.0,"18,96",tarjeta de debito,0,3.0,NO,Tienda fisica,2024,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,31.0,SOLTERO,grado universitario,31948,0.0,1.0,10-abril-2019,Malaga,Sur,38.702,-7.945,Nuevo,5
30701,22917d48-5eef-4c2a-8231-b160765f45d8,P0011,14-julio-2024,4,"34,34",0.05,"130,49",Tarjeta de credito,0,4.0,no,Tienda fisica,2024,Electronica,Tablet Prisma Pro,Prisma,"31,55","62,45",1.65,Global Supply SL,219,17-mayo-2020,5.0,28.0,Divorciado,basico,72872,0.0,0.0,22-junio-2022,Murcia,Sur,40.228,1.648,Nuevo,9
30702,8ba68367-d429-4e96-ab7e-a6d07eca1230,P0047,11-enero-2024,1,"30,53",0.2,"24,43",CONTRAREEMBOLSO,0,,NO,Web,2024,Ropa,Zapatillas Nova Pro,Nova,"80,97","119,17",11.8,Distribuidora Iberia,181,22-octubre-2020,4.27,27.0,CASADO,,51877,0.0,1.0,28-diciembre-2020,Zaragoza,Centro,37.273,1.912,Recurrente,2
30703,fe6a4b59-c4e9-4d1e-bb23-17b39063b3de,P0001,8-septiembre-2024,2,"31,61",0.05,"60,06",TARJETA DE CREDITO,0,5.0,NO,Web,2024,Electronica,Auriculares Urbanix Basic,Urbanix,"26,73","45,70",9.6,Global Supply SL,383,31-mayo-2020,3.6,44.0,casado,basico,47453,0.0,1.0,29-octubre-2018,Barcelona,Este,41.573,-4.63,Recurrente,11
30704,f3337de1-3855-4816-8625-164b571afd74,P0026,21-noviembre-2024,1,"54,25",0.0,"54,25",Tarjeta de credito,0,5.0,no,App movil,2024,Hogar,Sarten Zentra Pro,Zentra,"31,36","41,33",1.23,Global Supply SL,471,14-febrero-2022,3.22,21.0,Soltero,master,63157,1.0,0.0,8-abril-2022,Vigo,Norte,38.973,1.903,Nuevo,5
30705,9aa0472c-5a78-41bd-ae48-a8fcf8ecaa2f,P0009,4-abril-2024,5,"46,33",0.05,"220,09",paypal,0,2.0,si,App movil,2024,Electronica,Portatil Kore Max,Kore,"13,97","18,53",8.96,Global Supply SL,23,15-diciembre-2021,3.84,48.0,casado,basico,31442,0.0,0.0,5-octubre-2020,Valencia,Este,42.621,-3.144,Nuevo,8
30706,00fa1036-e3b0-4414-bea3-0e039e0cfcd8,P0018,29-noviembre-2024,2,"105,90",0.1,"190,63",Tarjeta de debito,1,,SI,App movil,2024,Electronica,Camara Kore Max,Kore,"55,21","113,73",3.38,Norte Logistica,429,20-junio-2020,3.14,55.0,,grado universitario,66164,1.0,0.0,3-julio-2022,Murcia,Sur,38.053,-2.772,Recurrente,12
30707,0ea09c2b-f3a9-4bd5-a3a9-3ad9983914ff,P0017,14-noviembre-2024,3,"62,57",0.1,"168,94",tarjeta de debito,1,5.0,NO,Web,2024,Electronica,Camara Lumen Pro,Lumen,"31,18","43,97",7.87,Norte Logistica,327,20-diciembre-2021,4.27,33.0,Casado,grado universitario,26124,,1.0,29-mayo-2021,Barcelona,Este,43.13,-0.024,Recurrente,14
30708,f04db417-2178-4a88-b551-35da9d5f5513,P0075,18-junio-2024,1,"31,51",0.2,"25,21",CONTRAREEMBOLSO,0,5.0,no,Web,2024,Libros,Novela Urbanix Max,Urbanix,"29,98","39,74",10.5,Comercial Atlas,79,28-enero-2019,2.66,31.0,CASADO,bachillerato,50679,0.0,0.0,17-octubre-2019,Zaragoza,Centro,42.444,0.342,VIP,10
30709,c716b730-61f2-4832-bfa1-79c5482f83f2,P0090,25-noviembre-2024,1,"23,33",0.0,"23,33",TARJETA DE CREDITO,0,,NO,Marketplace,2024,Libros,Poesia Vantia Max,Vantia,"30,86","40,99",1.29,Comercial Atlas,21,2-diciembre-2021,4.94,43.0,casado,bachillerato,31860,1.0,1.0,30-enero-2019,Sevilla,Sur,36.868,-3.718,Recurrente,9
30710,bfc0d371-cc5a-4564-854a-4a405e006bea,P0074,23-julio-2024,3,"44,79",0.1,"120,92",paypal,0,3.0,no,App movil,2024,Libros,Novela Vantia Pro,Vantia,"18,08","35,90",10.91,Norte Logistica,113,6-abril-2024,4.42,41.0,Casado,grado universitario,30738,1.0,0.0,6-mayo-2020,Madrid,Centro,37.723,-6.543,Recurrente,8
30711,7eb22a59-164d-4c86-9390-8a511d8ceabb,P0001,22-octubre-2024,3,"43,28",0.0,"129,84",Transferencia,1,4.0,NO,Tienda fisica,2024,Electronica,Auriculares Urbanix Basic,Urbanix,"26,73","45,70",9.6,Global Supply SL,383,31-mayo-2020,3.6,40.0,soltero,doctorado,105552,0.0,0.0,21-septiembre-2019,Bilbao,Norte,42.192,-2.306,VIP,7
30712,2c0de8eb-435f-49e4-9817-6e5ad39230e7,P0069,26-julio-2024,1,"57,69",0.0,"57,69",PayPal,0,4.0,NO,Marketplace,2024,Deporte,Raqueta Prisma Max,Prisma,"22,44","42,51",7.59,Distribuidora Iberia,417,26-octubre-2023,3.75,18.0,soltero,basico,28586,0.0,0.0,15-mayo-2018,Murcia,Sur,38.288,-4.93,Recurrente,7
30713,cc346391-eeef-477d-be6d-ed3f11eebf6e,P0048,24-julio-2024,2,"86,65",0.0,"173,29",paypal,1,5.0,NO,Tienda fisica,2024,Ropa,Zapatillas Prisma Max,Prisma,"19,15","37,77",11.98,Global Supply SL,98,15-septiembre-2023,4.43,18.0,DIVORCIADO,bachillerato,29344,0.0,0.0,2-marzo-2018,Murcia,Sur,40.816,-1.439,Recurrente,10
30714,0080e8a6-a725-42ac-aed5-dc5d19c56828,P0072,9-abril-2024,1,"50,00",0.2,"40,00",Tarjeta de credito,1,5.0,no,Web,2024,Deporte,Casco Norte&Co Max,Norte&Co,"69,57","139,40",1.51,Distribuidora Iberia,227,31-diciembre-2023,3.57,42.0,SOLTERO,bachillerato,55164,1.0,1.0,17-septiembre-2022,Granada,Sur,37.204,0.039,Recurrente,7
30715,1b339a0e-da4a-4db5-8c50-106b55306c05,P0060,29-septiembre-2024,2,"34,09",0.3,"47,73",paypal,0,,NO,App movil,2024,Deporte,Mancuernas Vantia Max,Vantia,"24,00","40,95",0.4,Norte Logistica,199,25-junio-2021,3.24,18.0,SOLTERO,grado universitario,42057,1.0,0.0,25-junio-2020,Zaragoza,Centro,38.384,-0.869,Recurrente,8
30716,7434c1c8-3571-4721-9c15-be59ba8afa42,P0069,27-septiembre-2024,4,"23,87",0.0,"95,50",paypal,0,,no,Web,2024,Deporte,Raqueta Prisma Max,Prisma,"22,44","42,51",7.59,Distribuidora Iberia,417,26-octubre-2023,3.75,33.0,casado,bachillerato,24321,1.0,1.0,19-agosto-2018,Murcia,Sur,39.817,1.669,Recurrente,6
30717,76708ed7-81f7-45e1-970d-8ec4d453f3c5,P0089,3-mayo-2024,3,"50,34",0.3,"105,72",tarjeta de credito,0,4.0,no,App movil,2024,Libros,Poesia Prisma Pro,,"32,84","57,16",0.77,Distribuidora Iberia,344,24-enero-2023,3.62,45.0,SOLTERO,bachillerato,41994,1.0,1.0,4-febrero-2018,Bilbao,Norte,36.731,1.831,VIP,4
30718,14f2a186-57a6-42ba-bd38-132836b0ce75,P0024,1-julio-2024,1,"20,85",0.0,"20,85",Tarjeta de credito,0,5.0,no,Tienda fisica,2024,Hogar,Cafetera Zentra Max,Zentra,"13,33","25,20",0.76,Distribuidora Iberia,20,26-octubre-2021,4.1,41.0,Casado,bachillerato,30944,1.0,1.0,18-mayo-2022,Zaragoza,Centro,41.565,0.572,Recurrente,6
30719,ee773325-96aa-4c75-b0f7-fd5f1fe5d1de,P0033,23-agosto-2024,2,"27,42",0.0,"54,85",transferencia,0,4.0,no,App movil,2024,Hogar,Silla Nova Max,Nova,"6,78","11,26",10.56,Comercial Atlas,444,19-enero-2021,3.5,44.0,soltero,basico,74453,0.0,0.0,17-marzo-2021,Zaragoza,Centro,41.837,0.737,Nuevo,11
30720,c6a6a7b6-1f50-4f2e-9bbf-20fba1631b18,P0035,14-junio-2024,5,"54,19",0.0,"270,95",Transferencia,0,5.0,NO,Marketplace,2024,Hogar,Estanteria Vantia Pro,Vantia,"39,24","80,25",1.56,Distribuidora Iberia,181,18-febrero-2023,4.9,21.0,Soltero,grado universitario,60792,0.0,1.0,2-mayo-2018,Vigo,Norte,39.938,-4.132,VIP,6
30721,5a6d63bb-c833-45a2-8a5c-fbecb40ca620,P0075,22-enero-2024,1,"32,92",0.0,"32,92",tarjeta de debito,0,3.0,no,Web,2024,Libros,Novela Urbanix Max,Urbanix,"29,98","39,74",10.5,Comercial Atlas,79,28-enero-2019,2.66,32.0,Casado,grado universitario,46416,1.0,1.0,21-febrero-2021,Madrid,Centro,36.971,-5.702,Recurrente,8
30722,52836586-e9d5-42d5-885c-15a1213f1447,P0077,16-agosto-2024,3,"23,76",0.05,"67,70",TARJETA DE CREDITO,0,1.0,no,Web,2024,Libros,Comic Norte&Co Pro,Norte&Co,"24,43","52,19",11.13,Norte Logistica,106,4-julio-2021,3.25,45.0,CASADO,master,27387,0.0,0.0,14-abril-2021,Valencia,Este,37.729,-6.359,VIP,8
30723,07707fcc-878f-4b95-b0f3-54980f4660a1,P0086,2-marzo-2024,1,"58,01",0.0,"58,01",paypal,0,5.0,NO,Web,2024,Libros,Manual Vantia Pro,Vantia,"26,68","58,69",9.57,Norte Logistica,177,7-marzo-2023,2.97,39.0,Casado,master,52604,1.0,0.0,19-febrero-2018,Barcelona,Este,39.35,2.777,Corporativo,8
30724,d39425bd-3764-46c8-9480-7ef618c93d29,P0001,8-diciembre-2024,3,"17,13",0.15,"43,68",Tarjeta de credito,0,5.0,NO,Tienda fisica,2024,Electronica,Auriculares Urbanix Basic,Urbanix,"26,73","45,70",9.6,Global Supply SL,383,31-mayo-2020,3.6,53.0,CASADO,,68758,0.0,0.0,31-julio-2022,Valencia,Este,42.196,-3.338,Recurrente,10
30725,20169d32-99ed-4235-b3dc-65680752c198,P0059,6-septiembre-2024,1,"65,05",0.1,"58,55",tarjeta de debito,0,4.0,NO,Tienda fisica,2024,Deporte,Mancuernas Nova Pro,Nova,"34,03","51,28",8.43,Norte Logistica,25,30-abril-2024,3.54,44.0,SOLTERO,master,57003,0.0,0.0,2-octubre-2018,Zaragoza,Centro,40.281,-2.505,VIP,9
30726,93caec01-05d5-43e3-a741-1d2fb6949823,P0005,1-febrero-2024,3,"36,18",0.15,"92,25",TARJETA DE CREDITO,0,5.0,NO,Web,2024,Electronica,Smartphone Zentra Pro,Zentra,"17,49","26,00",1.69,Norte Logistica,387,30-enero-2021,3.95,45.0,casado,grado universitario,34592,1.0,0.0,30-junio-2018,Barcelona,Este,37.517,3.192,Nuevo,8
30727,41fb82af-5b60-43d1-be94-3bb7e4e73fa8,P0083,11-abril-2024,5,"11,67",0.1,"52,54",paypal,0,5.0,NO,Web,2024,Libros,Biografia Kore Pro,Kore,"9,96","21,61",6.89,Comercial Atlas,450,26-diciembre-2019,3.52,35.0,SOLTERO,master,74298,0.0,1.0,20-marzo-2019,Granada,Sur,39.021,1.654,Nuevo,8
30728,03f2c352-94cb-4865-97aa-7c7b6d2e4a98,P0045,5-octubre-2024,5,"78,16",0.05,"371,27",contrareembolso,0,3.0,no,Web,2024,Ropa,Chaqueta Norte&Co Max,Norte&Co,"26,67","38,64",3.97,Distribuidora Iberia,321,16-junio-2019,4.69,55.0,SOLTERO,grado universitario,60048,0.0,1.0,5-marzo-2018,Sevilla,Sur,40.28,-4.695,Recurrente,6
30729,0f193e9a-ef87-452f-a3ce-f676d24b0379,P0050,21-marzo-2024,1,"94,53",0.05,"89,80",Tarjeta de credito,0,4.0,NO,Web,2024,Ropa,Vestido Lumen Pro,Lumen,"44,64","72,23",0.69,Comercial Atlas,335,26-mayo-2022,4.72,33.0,CASADO,master,53698,1.0,0.0,15-marzo-2018,Malaga,Sur,36.581,0.85,Recurrente,13
30730,f990c6b0-7439-4686-96aa-ab010a9f6dd0,P0090,12-noviembre-2024,1,"38,48",0.15,"32,71",contrareembolso,1,5.0,no,Marketplace,2024,Libros,Poesia Vantia Max,Vantia,"30,86","40,99",1.29,Comercial Atlas,21,2-diciembre-2021,4.94,21.0,Casado,master,37596,0.0,0.0,9-julio-2019,Vigo,Norte,37.753,-6.552,Nuevo,11
30731,be4e7f2a-f2d8-4ddd-aa27-b79ba2615c0d,P0086,8-octubre-2024,1,"22,02",0.05,"20,92",tarjeta de credito,0,3.0,NO,Web,2024,Libros,Manual Vantia Pro,Vantia,"26,68","58,69",9.57,Norte Logistica,177,7-marzo-2023,2.97,68.0,Soltero,bachillerato,52758,1.0,0.0,2-octubre-2021,Barcelona,Este,39.261,0.614,Nuevo,13
30732,78015659-68c8-474d-8874-72a372749a27,P0024,12-julio-2024,1,"73,56",0.05,"69,89",PAYPAL,0,5.0,NO,Web,2024,Hogar,Cafetera Zentra Max,Zentra,"13,33","25,20",0.76,Distribuidora Iberia,20,26-octubre-2021,4.1,45.0,DIVORCIADO,grado universitario,46941,0.0,0.0,28-marzo-2021,Sevilla,Sur,41.605,-0.76,Recurrente,5
30733,38ba72c2-5805-4d03-b42d-d580ae782dfc,P0032,7-julio-2024,1,"31,97",0.0,"31,97",tarjeta de debito,0,4.0,NO,Web,2024,Hogar,Silla Norte&Co Pro,Norte&Co,"80,42","136,88",1.15,Norte Logistica,217,19-julio-2023,3.63,50.0,Casado,bachillerato,39730,1.0,0.0,19-mayo-2018,Granada,Sur,38.74,-3.203,Recurrente,7
30734,b81fea26-f4a6-4792-b7bb-15e863ef68f3,P0029,30-octubre-2024,1,"48,58",0.1,"43,73",,0,,NO,Web,2024,Hogar,Lampara Nova Pro,Nova,"42,03","60,31",7.27,Comercial Atlas,396,15-febrero-2024,,30.0,Soltero,grado universitario,68523,1.0,0.0,13-abril-2018,Barcelona,Este,43.208,-6.278,Nuevo,8
