order_id,id_cliente,product_id,fecha_pedido,cantidad,precio_unitario,descuento,importe_total,metodo_pago,envio_gratis,calificacion,devuelto,canal,año_ventas,categoria_producto,nombre_producto,marca,costo_unitario,precio_lista,peso_kg,proveedor,stock_disponible,fecha_lanzamiento,rating_promedio_producto,edad,estado_civil,nivel_educativo,ingresos_anuales,tiene_hijos,adolescentes_en_casa,fecha_registro,ciudad,region,latitude,longitude,segmento_cliente,visitas_web_mes,precio_unitario_wz,importe_total_wz,mes_ventas
17993,bd192b13-e587-4361-99f8-cddb58959c16,P0066,2023-08-21,5,95.15,0.15,404.39,paypal,no,3.0,si,app movil,2023,deporte,Esterilla Vantia Max,vantia,10.97,22.49,10.34,comercial atlas,153,2019-02-24,4.95,33.0,casado,grado universitario,40477,no,no,2019-11-06,barcelona,este,40.477,-0.797,vip,1,95.15,404.39,8
17994,8145f070-a498-474e-8578-5dfaac0cbec7,P0020,2023-06-22,2,16.2,0.15,27.55,tarjeta de credito,si,4.0,no,app movil,2023,hogar,Aspiradora Vantia Pro,vantia,26.28,56.17,4.57,distribuidora iberia,194,2022-05-18,4.86,37.0,casado,master,87046,no,no,2020-02-26,vigo,norte,39.067,1.456,recurrente,11,16.2,27.55,6
17995,5f3ac8b4-ef9f-486b-9d5e-581a1827ea86,P0082,2023-12-23,1,26.6,0.1,23.94,paypal,no,5.0,no,app movil,2023,libros,Biografia Zentra Basic,zentra,7.0,12.59,4.19,norte logistica,441,2021-02-23,4.61,40.0,casado,grado universitario,38216,no,si,2019-06-09,valencia,este,37.798,1.053,vip,9,26.6,23.94,12
17996,13adf5c1-872d-42e0-ac95-c164a8093748,P0081,2023-07-30,2,103.11,0.1,185.59,tarjeta de debito,si,4.0,no,tienda fisica,2023,libros,Ensayo Norte&Co Max,norte&co,79.32,110.99,2.28,global supply sl,339,2019-08-23,2.63,44.0,divorciado,basico,40080,no,si,2019-10-26,malaga,sur,37.404,-2.234,recurrente,10,103.11,185.59,7
17997,51272301-f204-4b06-a6e4-ad6cd2684ab3,P0035,2023-06-20,1,14.02,0.0,14.02,tarjeta de credito,si,1.0,no,web,2023,hogar,Estanteria Vantia Pro,vantia,39.24,80.25,1.56,distribuidora iberia,181,2023-02-18,4.9,43.0,divorciado,basico,22707,no,si,2021-02-13,valencia,este,42.314,-6.241,vip,6,14.02,14.02,6
17998,b9fb125b-950c-4c53-9611-85b49a6600a6,P0020,2023-03-23,1,22.2,0.05,21.09,tarjeta de credito,no,3.0,no,web,2023,hogar,Aspiradora Vantia Pro,vantia,26.28,56.17,4.57,distribuidora iberia,194,2022-05-18,4.86,51.0,casado,grado universitario,48723,si,no,2018-03-01,zaragoza,centro,39.278,0.648,nuevo,6,22.2,21.09,3
17999,e546fd50-65b0-460e-9b31-4d1e4e92d7fc,P0023,2023-06-02,1,76.48,0.05,72.66,contrareembolso,no,5.0,no,web,2023,hogar,Cafetera Nova Pro,nova,12.56,24.24,6.49,comercial atlas,200,2022-09-01,4.84,21.0,casado,master,28912,si,no,2019-02-16,vigo,norte,36.491,-6.418,recurrente,12,76.48,72.66,6
18000,2d01c732-1d93-46fd-9850-e599aacba6ee,P0050,2023-11-06,2,38.97,0.0,77.94,tarjeta de debito,no,3.0,no,app movil,2023,ropa,Vestido Lumen Pro,lumen,44.64,72.23,0.69,comercial atlas,335,2022-05-26,4.72,31.0,casado,bachillerato,64772,no,no,2022-12-19,madrid,centro,36.236,-0.152,recurrente,6,38.97,77.94,11
18001,cdc1252d-09b5-4c03-a332-46d2a55d2950,P0055,2023-09-04,1,41.01,0.0,41.01,tarjeta de debito,no,5.0,no,tienda fisica,2023,deporte,Balon Vantia Basic,vantia,96.15,211.36,7.53,global supply sl,244,2022-02-22,3.99,46.0,soltero,grado universitario,39765,si,no,2020-06-09,madrid,centro,42.747,-4.475,nuevo,1,41.01,41.01,9
18002,110e5aca-f5dd-482f-8aeb-38b6fe9807dc,P0058,2023-06-30,1,50.52,0.3,35.36,tarjeta de credito,no,3.0,no,app movil,2023,deporte,Mancuernas Vantia Basic,vantia,49.34,81.74,8.93,distribuidora iberia,341,2019-09-04,3.35,18.0,casado,basico,30677,no,no,2018-08-03,madrid,centro,40.322,-3.502,nuevo,10,50.52,35.36,6
18003,2b59ffc0-8bff-4e44-8c63-ed3f63ea6620,P0071,2023-09-13,4,47.19,0.05,179.32,tarjeta de debito,si,4.0,no,app movil,2023,deporte,Casco Lumen Pro,lumen,5.24,9.7,5.45,global supply sl,409,2019-07-03,3.42,53.0,casado,bachillerato,61760,no,no,2021-04-24,vigo,norte,40.088,-5.53,nuevo,7,47.19,179.32,9
18004,576cf2c9-76d9-4038-86aa-2a8f50120eeb,P0002,2023-07-29,4,26.56,0.0,106.24,paypal,no,5.0,no,web,2023,electronica,Auriculares Urbanix Pro,urbanix,47.97,77.93,11.86,global supply sl,392,2019-03-08,3.29,27.0,divorciado,grado universitario,59774,si,no,2021-09-07,bilbao,norte,39.363,-2.489,corporativo,6,26.56,106.24,7
18005,e904c1e6-cd53-472f-b1f0-9ce8915f1b6e,P0049,2023-08-03,4,32.85,0.2,105.1,tarjeta de credito,no,5.0,no,web,2023,ropa,Vestido Norte&Co Basic,norte&co,34.23,62.87,2.38,norte logistica,488,2021-07-07,3.44,54.0,casado,grado universitario,63206,si,si,2020-08-05,bilbao,norte,37.345,-3.956,nuevo,12,32.85,105.1,8
18006,2144ce12-3221-46ce-ab7a-9945228be210,P0088,2023-12-28,2,40.14,0.15,68.24,transferencia,si,5.0,no,web,2023,libros,Poesia Lumen Basic,lumen,14.28,22.58,11.79,norte logistica,214,2019-12-04,2.82,30.0,soltero,bachillerato,25350,si,si,2020-06-14,barcelona,este,38.876,-6.008,recurrente,9,40.14,68.24,12
18007,59d96a03-2812-4f37-a6cc-e3baff07225a,P0010,2023-10-08,2,34.27,0.2,54.83,tarjeta de credito,no,5.0,no,app movil,2023,electronica,Tablet Lumen Basic,lumen,23.59,38.51,8.4,norte logistica,196,2022-04-27,2.89,48.0,divorciado,basico,34679,no,no,2019-08-28,barcelona,este,40.92,3.13,recurrente,2,34.27,54.83,10
18008,19f95941-62b1-4407-b4ca-d7ef004d9916,P0080,2023-11-27,3,25.14,0.05,71.65,paypal,no,3.0,no,app movil,2023,libros,Ensayo Prisma Pro,prisma,16.12,34.32,10.66,comercial atlas,340,2019-10-28,4.09,41.0,divorciado,grado universitario,73458,si,si,2022-04-10,vigo,norte,42.182,1.545,vip,12,25.14,71.65,11
18009,be2a8696-8561-480f-9e0f-0b8cff5eb199,P0056,2023-01-21,3,49.25,0.05,140.38,transferencia,no,4.0,no,web,2023,deporte,Balon Zentra Pro,zentra,13.5,18.87,4.89,global supply sl,381,2023-12-24,3.86,23.0,divorciado,bachillerato,59137,si,no,2019-01-02,madrid,centro,40.204,-7.44,recurrente,3,49.25,140.38,1
18010,ba2ede66-4d0a-4fdc-82f3-ad1efc25fa17,P0009,2023-05-28,2,112.41,0.1,202.33,tarjeta de credito,no,4.0,no,web,2023,electronica,Portatil Kore Max,kore,13.97,18.53,8.96,global supply sl,23,2021-12-15,3.84,56.0,divorciado,grado universitario,39760,no,no,2020-04-23,zaragoza,centro,42.196,1.698,vip,10,112.41,202.33,5
18011,8de97227-3d5e-45cd-9733-1fec1c214bea,P0052,2023-10-17,3,73.2,0.1,197.63,tarjeta de credito,no,3.0,no,web,2023,ropa,Gorra Kore Basic,kore,7.58,12.24,8.29,global supply sl,282,2019-05-22,4.95,20.0,soltero,grado universitario,63466,no,no,2021-08-17,granada,sur,42.177,-1.262,recurrente,6,73.2,197.63,10
18012,54741dff-5238-477c-817e-8c8d248edd12,P0012,2023-12-23,2,148.99,0.2,238.38,tarjeta de credito,si,2.0,no,web,2023,electronica,Tablet Nova Max,nova,52.99,69.3,9.28,global supply sl,88,2019-06-06,3.92,39.0,soltero,bachillerato,39674,si,no,2021-01-27,bilbao,norte,40.291,2.429,corporativo,10,148.99,238.38,12
18013,8ee584d8-a133-4070-b83b-1ea55a6189c0,P0041,2023-08-17,1,95.38,0.2,76.31,tarjeta de debito,no,4.0,no,web,2023,ropa,Pantalon Norte&Co Pro,norte&co,9.76,17.78,10.36,norte logistica,336,2023-10-03,4.72,49.0,soltero,basico,52537,no,si,2018-06-30,vigo,norte,39.369,-0.537,vip,6,95.38,76.31,8
18014,57d19e1e-9ed7-4d8c-b100-fe6f08745fab,P0030,2023-10-13,5,64.97,0.0,324.86,tarjeta de debito,no,5.0,no,tienda fisica,2023,hogar,Lampara Vantia Max,vantia,20.8,44.72,2.72,comercial atlas,54,2021-09-23,4.01,46.0,soltero,desconocido,36066,no,no,2018-09-14,granada,sur,43.016,-3.865,recurrente,4,64.97,324.86,10
18015,b12cc5fb-b46b-42f1-a8d1-65a3d04ac62f,P0055,2023-07-04,1,29.76,0.0,29.76,tarjeta de credito,no,3.0,no,tienda fisica,2023,deporte,Balon Vantia Basic,vantia,96.15,211.36,7.53,global supply sl,244,2022-02-22,3.99,40.0,casado,master,44628,no,si,2018-12-14,valencia,este,39.413,-3.75,vip,8,29.76,29.76,7
18016,70fd8e70-2113-4f5a-a782-c3397fe6f7ba,P0072,2023-09-23,1,55.61,0.0,55.61,contrareembolso,no,5.0,no,app movil,2023,deporte,Casco Norte&Co Max,norte&co,69.57,139.4,1.51,distribuidora iberia,227,2023-12-31,3.57,47.0,soltero,doctorado,20998,no,si,2018-12-25,bilbao,norte,39.759,-4.376,corporativo,5,55.61,55.61,9
18017,ed87393f-fcfe-46cd-a173-6ca608bc449e,P0072,2023-08-16,1,104.82,0.15,89.1,paypal,si,2.0,no,web,2023,deporte,Casco Norte&Co Max,norte&co,69.57,139.4,1.51,distribuidora iberia,227,2023-12-31,3.57,38.0,casado,basico,65017,si,no,2020-05-28,valencia,este,36.309,-7.848,nuevo,9,104.82,89.1,8
18018,b99ce5f4-2943-4171-a18b-655240a27ba2,P0073,2023-05-23,1,20.34,0.1,18.31,tarjeta de debito,no,4.0,no,web,2023,libros,Novela Lumen Basic,lumen,91.69,157.59,3.13,comercial atlas,263,2019-09-12,4.47,54.0,divorciado,bachillerato,20987,si,no,2021-12-07,valencia,este,42.58,-7.328,recurrente,14,20.34,18.31,5
18019,10eb621f-3962-4ef2-b5b4-126246c7827e,P0063,2023-12-30,3,58.03,0.2,139.27,tarjeta de credito,no,3.0,no,marketplace,2023,deporte,Bicicleta Zentra Max,zentra,34.26,72.84,10.01,comercial atlas,285,2021-03-06,4.84,59.0,soltero,bachillerato,22388,no,no,2021-04-26,murcia,sur,39.783,2.42,vip,4,58.03,139.27,12
18020,2535b2af-c355-499b-b878-5dcad42984d1,P0038,2023-12-07,3,26.86,0.0,80.58,contrareembolso,no,4.0,no,tienda fisica,2023,ropa,Camiseta Vantia Pro,vantia,22.67,42.57,6.42,distribuidora iberia,368,2023-11-02,3.54,22.0,divorciado,master,43594,no,no,2020-05-27,vigo,norte,38.729,-1.883,recurrente,15,26.86,80.58,12
18021,0f397b29-4e0c-498e-8a5d-0695ae7caeb9,P0050,2023-06-04,3,57.39,0.15,146.33,tarjeta de credito,si,4.0,no,marketplace,2023,ropa,Vestido Lumen Pro,lumen,44.64,72.23,0.69,comercial atlas,335,2022-05-26,4.72,35.0,casado,grado universitario,20797,si,si,2022-09-04,vigo,norte,41.939,-8.503,recurrente,7,57.39,146.33,6
18022,3387dce8-2567-4f17-b7a1-6b386547d713,P0058,2023-01-11,2,29.87,0.0,59.73,transferencia,no,5.0,no,app movil,2023,deporte,Mancuernas Vantia Basic,vantia,49.34,81.74,8.93,distribuidora iberia,341,2019-09-04,3.35,27.0,casado,master,49321,no,no,2022-05-23,zaragoza,centro,38.818,-1.286,recurrente,6,29.87,59.73,1
18023,d4fcd3e1-29c0-4c24-9a47-c2240c7a5475,P0017,2023-10-01,4,54.0,0.15,183.59,tarjeta de debito,no,1.0,no,web,2023,electronica,Camara Lumen Pro,lumen,31.18,43.97,7.87,norte logistica,327,2021-12-20,4.27,40.0,casado,master,39852,si,si,2019-07-13,madrid,centro,36.438,-8.358,recurrente,13,54.0,183.59,10
18024,e36394ee-1a4f-4cf7-a6f6-51fb72b7b5cc,P0085,2023-12-04,4,111.84,0.0,447.34,tarjeta de credito,no,5.0,no,web,2023,libros,Manual Zentra Basic,zentra,50.93,97.8,8.46,distribuidora iberia,110,2021-05-19,4.9,40.0,casado,grado universitario,51411,no,no,2022-12-14,granada,sur,38.085,-7.495,nuevo,9,111.84,447.34,12
18025,45389619-f1c8-45f6-ad5e-7625f937b76d,P0056,2023-01-14,4,45.2,0.0,180.8,tarjeta de debito,no,4.0,no,marketplace,2023,deporte,Balon Zentra Pro,zentra,13.5,18.87,4.89,global supply sl,381,2023-12-24,3.86,18.0,casado,bachillerato,38699,no,si,2018-04-10,vigo,norte,38.222,-8.152,recurrente,13,45.2,180.8,1
18026,f7e82a99-2220-4ca6-90a6-0a6c77bbeb17,P0019,2023-09-17,1,47.58,0.2,38.06,tarjeta de credito,si,3.0,no,tienda fisica,2023,hogar,Aspiradora Vantia Basic,vantia,25.1,37.76,9.59,global supply sl,148,2023-05-22,4.15,45.0,divorciado,master,88650,no,no,2022-02-22,vigo,norte,42.915,-4.073,vip,16,47.58,38.06,9
18027,ebedf985-2034-4a15-a4fb-9abc707f9291,P0027,2023-05-15,1,27.28,0.0,27.28,tarjeta de credito,si,4.0,no,web,2023,hogar,Sarten Urbanix Max,urbanix,13.51,20.31,2.2,global supply sl,309,2021-05-18,3.36,29.0,divorciado,grado universitario,43259,no,no,2021-10-31,sevilla,sur,41.298,-6.671,nuevo,8,27.28,27.28,5
18028,4fabc562-5c8b-492c-acc2-0e0a7032798b,P0089,2023-03-12,2,10.08,0.05,19.16,tarjeta de credito,si,4.0,no,app movil,2023,libros,Poesia Prisma Pro,desconocido,32.84,57.16,0.77,distribuidora iberia,344,2023-01-24,3.62,38.0,casado,grado universitario,56721,no,no,2021-08-21,murcia,sur,38.868,-2.087,nuevo,5,10.08,19.16,3
18029,e4f93492-404d-4089-afb5-56759e26033b,P0079,2023-05-23,3,16.52,0.1,44.6,paypal,si,4.0,no,web,2023,libros,Ensayo Urbanix Basic,urbanix,24.21,48.33,4.65,comercial atlas,402,2022-09-23,4.84,37.0,casado,master,46896,no,si,2021-05-15,murcia,sur,37.195,-4.911,nuevo,7,16.52,44.6,5
18030,f5051eae-9ca8-4a79-bf1b-4ddfaf50ac5f,P0019,2023-01-20,1,20.44,0.1,18.4,transferencia,no,5.0,no,app movil,2023,hogar,Aspiradora Vantia Basic,vantia,25.1,37.76,9.59,global supply sl,148,2023-05-22,4.15,34.0,soltero,bachillerato,46574,si,no,2018-11-25,madrid,centro,39.629,-8.799,recurrente,9,20.44,18.4,1
18031,568f9f20-4ac1-4695-8265-7a1ff9c38a27,P0036,2023-03-15,2,99.98,0.1,179.96,tarjeta de credito,si,5.0,no,app movil,2023,hogar,Estanteria Norte&Co Max,norte&co,14.61,31.58,7.15,norte logistica,409,2019-01-09,4.82,59.0,casado,grado universitario,41592,si,si,2021-12-02,zaragoza,centro,42.643,-8.399,recurrente,7,99.98,179.96,3
18032,722356af-2f9d-4d9e-b795-72fbc2e3e508,P0037,2023-05-27,2,23.61,0.3,33.06,tarjeta de credito,no,4.0,no,app movil,2023,ropa,Camiseta Prisma Basic,prisma,7.07,14.94,3.27,distribuidora iberia,353,2019-11-13,3.19,45.0,divorciado,grado universitario,28888,no,si,2022-09-11,madrid,centro,39.768,2.929,vip,7,23.61,33.06,5
18033,dbd8f084-b643-4e3a-b9a4-36d818106061,P0075,2023-02-12,5,36.37,0.0,181.87,paypal,no,4.0,no,web,2023,libros,Novela Urbanix Max,urbanix,29.98,39.74,10.5,comercial atlas,79,2019-01-28,2.66,41.0,casado,grado universitario,35967,si,no,2021-10-28,madrid,centro,36.486,0.148,corporativo,8,36.37,181.87,2
18034,7c86009d-cc2c-4e8b-b018-f1ce48cd5500,P0080,2023-09-12,1,30.73,0.15,26.12,transferencia,no,5.0,si,marketplace,2023,libros,Ensayo Prisma Pro,prisma,16.12,34.32,10.66,comercial atlas,340,2019-10-28,4.09,67.0,casado,desconocido,41646,no,no,2020-10-11,valencia,este,39.762,-0.676,vip,6,30.73,26.12,9
18035,d9e73a30-8de1-4c70-b2f4-668906286530,P0062,2023-11-22,2,84.66,0.15,143.92,contrareembolso,no,3.0,no,tienda fisica,2023,deporte,Bicicleta Kore Pro,kore,32.63,45.86,5.3,distribuidora iberia,379,2020-08-02,4.69,40.0,soltero,master,29699,si,no,2021-07-31,valencia,este,38.154,-8.983,recurrente,4,84.66,143.92,11
18036,0eb32f6b-d2a2-4f1a-a26c-a6aaa03e0060,P0031,2023-02-27,1,37.23,0.05,35.37,contrareembolso,no,2.0,no,web,2023,hogar,Silla Vantia Basic,vantia,41.97,67.5,8.58,comercial atlas,301,2022-07-25,3.28,22.0,casado,master,24109,si,no,2020-03-16,vigo,norte,40.15,-6.587,nuevo,6,37.23,35.37,2
18037,c66f8204-e07e-43f3-8a89-b9b90302e53c,P0081,2023-04-06,2,16.68,0.0,33.36,tarjeta de debito,si,5.0,no,app movil,2023,libros,Ensayo Norte&Co Max,norte&co,79.32,110.99,2.28,global supply sl,339,2019-08-23,2.63,31.0,casado,grado universitario,43117,si,no,2018-09-22,granada,sur,43.122,-5.334,vip,7,16.68,33.36,4
18038,1f4a6b2c-b09f-4df4-bbf8-27f9c81c1bd6,P0071,2023-04-12,3,110.76,0.15,282.45,paypal,si,5.0,no,web,2023,deporte,Casco Lumen Pro,lumen,5.24,9.7,5.45,global supply sl,409,2019-07-03,3.42,36.0,casado,master,27092,no,no,2022-08-04,bilbao,norte,36.141,-4.509,nuevo,3,110.76,282.45,4
18039,80182075-8f8b-47e0-a080-626e4afbbc3a,P0036,2023-08-21,5,36.44,0.0,182.22,tarjeta de credito,no,4.0,no,app movil,2023,hogar,Estanteria Norte&Co Max,norte&co,14.61,31.58,7.15,norte logistica,409,2019-01-09,4.82,44.0,casado,master,26992,si,no,2019-12-14,bilbao,norte,43.016,0.847,vip,6,36.44,182.22,8
18040,3daa8bfe-94e0-4850-bb61-4206df41a410,P0039,2023-02-18,4,14.83,0.0,59.32,tarjeta de debito,si,5.0,no,app movil,2023,ropa,Camiseta Vantia Max,vantia,67.65,114.1,8.94,global supply sl,303,2021-02-28,3.45,39.0,casado,grado universitario,43867,si,no,2018-06-16,madrid,centro,36.322,-0.517,nuevo,9,14.83,59.32,2
18041,590db64c-a53d-4535-adaa-cccf891301a7,P0054,2023-06-24,3,122.65,0.05,349.56,desconocido,si,4.0,no,web,2023,ropa,Gorra Lumen Max,lumen,32.42,49.51,2.98,distribuidora iberia,285,2022-09-07,4.01,40.0,divorciado,basico,28407,si,no,2018-06-21,sevilla,sur,38.323,-8.381,vip,10,122.65,349.56,6
18042,49aa22e4-a5f1-473d-9fec-b4c3c3cd1874,P0047,2023-01-30,3,8.15,0.0,24.46,contrareembolso,no,4.0,no,app movil,2023,ropa,Zapatillas Nova Pro,nova,80.97,119.17,11.8,distribuidora iberia,181,2020-10-22,4.27,49.0,casado,grado universitario,40381,si,no,2020-06-13,malaga,sur,37.726,0.527,nuevo,4,8.15,24.46,1
18043,8c0608bf-2428-49ae-b646-99a0e9fdd81f,P0053,2023-08-15,2,14.51,0.1,26.11,tarjeta de credito,no,5.0,si,web,2023,ropa,Gorra Nova Pro,nova,36.14,49.45,10.77,norte logistica,352,2019-05-29,3.06,30.0,casado,grado universitario,30573,no,no,2021-05-10,valencia,este,38.811,-7.749,corporativo,10,14.51,26.11,8
18044,6d314309-a023-42ba-8a1c-8c1e0fbf50ee,P0031,2023-08-19,5,50.4,0.2,201.6,paypal,no,5.0,no,tienda fisica,2023,hogar,Silla Vantia Basic,vantia,41.97,67.5,8.58,comercial atlas,301,2022-07-25,3.28,46.0,casado,master,36234,no,si,2022-03-03,bilbao,norte,36.931,-4.911,vip,5,50.4,201.6,8
18045,788adab0-1e5e-492b-ab2e-2ab95337cbcd,P0064,2023-06-10,2,16.5,0.1,29.7,contrareembolso,si,4.0,no,marketplace,2023,deporte,Esterilla Zentra Basic,zentra,17.0,36.49,9.93,norte logistica,240,2022-01-03,4.31,74.0,casado,grado universitario,45536,si,si,2021-03-06,madrid,centro,38.37,-4.642,nuevo,7,16.5,29.7,6
18046,53fd1aa7-c195-4ef7-8526-c5bf861c6957,P0006,2023-06-04,3,16.92,0.05,48.21,tarjeta de credito,no,4.0,si,tienda fisica,2023,electronica,Smartphone Zentra Max,zentra,66.22,108.96,5.7,norte logistica,209,2021-07-02,3.23,73.0,casado,grado universitario,32313,no,no,2019-11-11,sevilla,sur,41.191,-6.266,nuevo,11,16.92,48.21,6
18047,22c9b99c-705e-4dca-a7a5-d849bdaaaa5a,P0086,2023-03-25,2,19.4,0.0,38.79,paypal,no,4.0,no,tienda fisica,2023,libros,Manual Vantia Pro,vantia,26.68,58.69,9.57,norte logistica,177,2023-03-07,2.97,22.0,soltero,master,35129,si,no,2021-10-12,bilbao,norte,42.932,-4.549,recurrente,12,19.4,38.79,3
18048,328456a6-aef0-46e6-ab0d-0e9752f03d13,P0024,2023-02-20,2,80.58,0.0,161.15,contrareembolso,no,5.0,no,web,2023,hogar,Cafetera Zentra Max,zentra,13.33,25.2,0.76,distribuidora iberia,20,2021-10-26,4.1,18.0,casado,master,25453,no,si,2018-07-28,barcelona,este,43.361,-2.719,recurrente,9,80.58,161.15,2
18049,1a2e3798-31e0-47e8-ae4e-bd2383559f74,P0016,2023-01-26,1,57.99,0.05,55.09,tarjeta de debito,no,1.0,no,web,2023,electronica,Camara Norte&Co Basic,norte&co,54.61,107.04,5.5,distribuidora iberia,167,2021-03-06,2.69,39.0,casado,master,84072,si,si,2019-08-27,vigo,norte,40.747,0.628,vip,6,57.99,55.09,1
18050,c773ca00-2e2c-46c8-97e7-d1ab8b1a098a,P0058,2023-03-09,1,311.64,0.1,280.48,tarjeta de debito,no,4.0,no,tienda fisica,2023,deporte,Mancuernas Vantia Basic,vantia,49.34,81.74,8.93,distribuidora iberia,341,2019-09-04,3.35,32.0,divorciado,bachillerato,71087,si,no,2018-08-22,malaga,sur,37.808,-1.569,recurrente,8,177.66040000000007,280.48,3
18051,48ece749-3846-42fd-a797-3a685e07c58f,P0027,2023-12-28,3,33.66,0.2,80.79,contrareembolso,si,5.0,no,tienda fisica,2023,hogar,Sarten Urbanix Max,urbanix,13.51,20.31,2.2,global supply sl,309,2021-05-18,3.36,50.0,soltero,master,43022,si,no,2021-01-16,granada,sur,36.51,1.369,recurrente,6,33.66,80.79,12
18052,63c0f19c-dd20-4283-bc61-568d4fc3d8b3,P0047,2023-04-16,1,12.15,0.1,10.93,contrareembolso,si,4.0,no,web,2023,ropa,Zapatillas Nova Pro,nova,80.97,119.17,11.8,distribuidora iberia,181,2020-10-22,4.27,41.0,casado,bachillerato,48496,si,no,2021-08-19,madrid,centro,41.522,2.545,nuevo,10,12.15,10.93,4
18053,e3d73f64-cbf0-4726-bb0a-7f78dec5fd4c,P0017,2023-08-11,2,79.96,0.15,135.94,contrareembolso,no,2.0,no,app movil,2023,electronica,Camara Lumen Pro,lumen,31.18,43.97,7.87,norte logistica,327,2021-12-20,4.27,29.0,casado,desconocido,58224,no,no,2020-02-24,barcelona,este,36.673,-2.221,recurrente,10,79.96,135.94,8
18054,7ce52919-fa0b-4e2c-ae65-01ec90f4bfe2,P0070,2023-08-20,3,16.67,0.15,42.51,tarjeta de debito,no,1.0,no,web,2023,deporte,Casco Vantia Basic,vantia,24.43,51.88,2.52,global supply sl,424,2021-05-20,2.87,51.0,soltero,bachillerato,55626,si,no,2019-07-12,madrid,centro,42.652,2.369,nuevo,8,16.67,42.51,8
18055,3b47f272-2db3-43f2-a919-881767b6244e,P0041,2023-12-16,3,66.41,0.2,159.38,tarjeta de credito,no,5.0,no,app movil,2023,ropa,Pantalon Norte&Co Pro,norte&co,9.76,17.78,10.36,norte logistica,336,2023-10-03,4.72,28.0,divorciado,grado universitario,20865,no,no,2021-06-21,barcelona,este,36.158,2.845,recurrente,10,66.41,159.38,12
18056,cffd0da3-1044-452a-8bac-62014f74dc23,P0082,2023-03-09,1,104.5,0.3,73.15,contrareembolso,no,3.0,no,app movil,2023,libros,Biografia Zentra Basic,zentra,7.0,12.59,4.19,norte logistica,441,2021-02-23,4.61,49.0,casado,grado universitario,19268,si,no,2022-11-13,malaga,sur,42.387,-4.912,recurrente,3,104.5,73.15,3
18057,198bb04f-8148-4d4e-aece-6b3622fad458,P0045,2023-11-29,1,28.51,0.1,25.66,tarjeta de debito,no,5.0,si,web,2023,ropa,Chaqueta Norte&Co Max,norte&co,26.67,38.64,3.97,distribuidora iberia,321,2019-06-16,4.69,32.0,casado,grado universitario,63157,si,no,2020-02-16,zaragoza,centro,36.253,-3.715,corporativo,9,28.51,25.66,11
18058,6a244457-3587-4314-a1af-7f7c26eb31e5,P0074,2023-05-20,1,32.63,0.0,32.63,tarjeta de credito,no,5.0,no,app movil,2023,libros,Novela Vantia Pro,vantia,18.08,35.9,10.91,norte logistica,113,2024-04-06,4.42,27.0,casado,bachillerato,56213,si,no,2020-07-12,sevilla,sur,40.911,0.213,nuevo,9,32.63,32.63,5
18059,4122c99d-9811-489c-9a23-5316817538ba,P0062,2023-07-03,1,49.42,0.0,49.42,tarjeta de debito,si,5.0,no,marketplace,2023,deporte,Bicicleta Kore Pro,kore,32.63,45.86,5.3,distribuidora iberia,379,2020-08-02,4.69,54.0,soltero,grado universitario,38479,no,si,2020-05-01,bilbao,norte,38.542,1.514,recurrente,6,49.42,49.42,7
18060,52a87cd9-af6c-4825-ac6c-dd4a03c7febd,P0040,2023-02-09,3,83.95,0.15,214.07,paypal,no,3.0,no,web,2023,ropa,Pantalon Prisma Basic,prisma,18.35,39.46,1.89,distribuidora iberia,5,2019-05-12,4.36,56.0,casado,grado universitario,26072,si,no,2020-01-04,granada,sur,38.722,-7.852,recurrente,12,83.95,214.07,2
18061,5900c491-088c-485e-99b2-4259ddbb0595,P0085,2023-03-13,1,22.93,0.0,22.93,tarjeta de credito,no,1.0,no,app movil,2023,libros,Manual Zentra Basic,zentra,50.93,97.8,8.46,distribuidora iberia,110,2021-05-19,4.9,40.0,soltero,basico,35536,si,si,2018-04-07,bilbao,norte,39.428,-5.97,recurrente,7,22.93,22.93,3
18062,5fdc89ad-8fc9-44ea-b1e3-077729c68083,P0063,2023-03-30,5,58.67,0.0,293.35,transferencia,no,4.0,no,app movil,2023,deporte,Bicicleta Zentra Max,zentra,34.26,72.84,10.01,comercial atlas,285,2021-03-06,4.84,29.0,soltero,bachillerato,41238,no,no,2022-02-26,murcia,sur,41.552,3.003,recurrente,9,58.67,293.35,3
18063,bacb8480-fbb5-4149-94bf-54fe68114581,P0019,2023-03-03,2,96.84,0.0,193.68,paypal,no,4.0,no,app movil,2023,hogar,Aspiradora Vantia Basic,vantia,25.1,37.76,9.59,global supply sl,148,2023-05-22,4.15,49.0,soltero,grado universitario,24369,no,si,2020-09-09,bilbao,norte,36.341,2.769,recurrente,5,96.84,193.68,3
18064,deacf409-12a2-4e5e-a902-1a836883ea59,P0071,2023-08-02,1,58.57,0.0,58.57,paypal,no,4.0,no,app movil,2023,deporte,Casco Lumen Pro,lumen,5.24,9.7,5.45,global supply sl,409,2019-07-03,3.42,19.0,casado,basico,31012,si,no,2019-01-20,bilbao,norte,42.766,-1.508,recurrente,11,58.57,58.57,8
